A bowling strike is achieved when all ten pins are knocked down on the first roll.,Fact
Team sports teach more valuable life skills than individual sports.,Opinion
"The only reason that singer won the award was due to a massive, expensive marketing campaign.",Bias
"The distance from the pitching rubber to home plate in baseball is 60 feet, 6 inches.",Fact
The best way to relax after a long day is by listening to classical music.,Opinion
The judges were clearly bribed to give the competitor a low score in the final round.,Bias
Surfing is the sport of riding waves in the ocean or other bodies of water.,Fact
It is irresponsible to own a high-performance sports car in a major city.,Opinion
The organizing committee deliberately inflated the attendance numbers for political reasons.,Bias
The Olympic Games are held every four years.,Fact
Watching live sports in person is a vastly superior experience to watching on television.,Opinion
The sports announcer is so clearly biased against one team that they shouldn't be allowed to commentate.,Bias
The maximum number of players on a field in a rugby union team is 15.,Fact
All professional video gamers are wasting their potential on a non-productive activity.,Opinion
The company's claims about the health benefits of their product are completely false and misleading.,Bias
"The four grand slam tennis tournaments are the Australian Open, French Open, Wimbledon, and US Open.",Fact
Traveling abroad is the single best investment a person can make in their life.,Opinion
The fitness guru's success is a result of illegal performance-enhancing drugs.,Bias
A boxer is given a standing eight-count if they are knocked down.,Fact
Spending money on luxury goods is perfectly acceptable and enhances one's quality of life.,Opinion
The coach's public statement was a thinly veiled attempt to shift blame to the players.,Bias
The official size of a table tennis table is 9 feet long by 5 feet wide.,Fact
Going to the gym is boring; exercise should only be done outdoors in nature.,Opinion
The sports association is run by a cabal of old men who refuse to implement necessary changes.,Bias
The Tour de France is an annual men's multiple-stage bicycle race.,Fact
Historical dramas are the best type of television show for learning about the past.,Opinion
The entire team's recent poor performance is entirely the fault of the incompetent manager.,Bias
The color of a standard billiards 8-ball is black.,Fact
People who only read self-help books are emotionally shallow.,Opinion
The resort only received that high rating because they paid off the travel reviewer.,Bias
The game of field hockey is played with a ball and sticks.,Fact
Camping in the wilderness is more genuinely relaxing than staying in a luxury hotel.,Opinion
The competitor's victory was a blatant result of performance-enhancing drugs that were never tested for.,Bias
The maximum number of players on a field in American football for one team is 11.,Fact
The best vacations involve relaxing on a beach rather than sightseeing in a city.,Opinion
The league's new rules are clearly a malicious effort to favor the wealthy teams.,Bias
The game of curling originated in Scotland.,Fact
It is always better to own pets than to live a life without them.,Opinion
The entire fashion industry is a wasteful scam designed to promote consumer insecurity.,Bias
"In ice hockey, a power play occurs when one team has a numerical advantage due to a penalty.",Fact
Dancing is the most natural and enjoyable way to maintain physical fitness.,Opinion
The sports committee's financial reports are completely fraudulent and hide massive debts.,Bias
"The sport of fencing uses three weapons: foil, épée, and sabre.",Fact
Collecting stamps is a far more rewarding hobby than collecting coins.,Opinion
"The only reason the new gym opened was to drive the small, local gym out of business.",Bias
"The pole vault is an athletic event where a person uses a long, flexible pole to jump over a bar.",Fact
The best type of food to eat before a workout is a banana.,Opinion
The fitness influencer's massive following is due to them using filters and deceptive editing.,Bias
The game of volleyball was invented in 1895.,Fact
Gardening is the most calming and therapeutic hobby one can have.,Opinion
The travel blogger only recommends expensive destinations because they receive kickbacks from hotels.,Bias
A touchdown in American football is worth 6 points.,Fact
It is fundamentally wrong to spend large sums of money on frivolous recreational boats.,Opinion
The new stadium design is an eyesore and a blatant waste of taxpayer money.,Bias
The sport of judo is a modern martial art.,Fact
The use of noise-canceling headphones is essential for maintaining peace of mind in public.,Opinion
"The local cycling club only cares about showing off expensive gear, not community involvement.",Bias
The official size of a badminton court for doubles is 13.4 m by 6.1 m.,Fact
Learning to play a card game is more beneficial for critical thinking than learning a board game.,Opinion
The entire coaching staff should be fired immediately for their consistent strategic failures.,Bias
The sport of rowing involves moving a boat using oars.,Fact
Running long distances is a needlessly punishing and damaging activity for the body.,Opinion
"The only reason the celebrity chef endorsed that brand was because of a huge, secret payment.",Bias
The main objective of the game of darts is to score points by throwing darts at a circular board.,Fact
Spending time with friends at home is better than going out to crowded public places.,Opinion
The organization is deliberately covering up the extent of the athlete's injury to force them to play.,Bias
Claim,Label
The sun is a star at the center of the Solar System.,Fact
All new smartphones should have a battery life of at least three days.,Opinion
The media is consistently trying to manipulate the public with false narratives.,Bias
Water boils at 100∘C at standard atmospheric pressure.,Fact
Romantic comedies are the most poorly written genre of film.,Opinion
The national debt is a direct result of reckless spending by the opposing political party.,Bias
The Earth orbits the Sun.,Fact
Vanilla is an inherently superior flavor to chocolate in any dessert.,Opinion
The only way to solve the city's traffic problem is to eliminate all bicycle lanes.,Bias
The capital city of France is Paris.,Fact
Blue is the most calming color for interior design.,Opinion
Teachers are underpaid because the government prioritizes defense spending over education.,Bias
Humans have five main sensory organs.,Fact
Hiking in the mountains is a much better form of exercise than swimming.,Opinion
"The CEO's recent actions, which were clearly driven by corporate greed, will ruin the company.",Bias
"The speed of light in a vacuum is approximately 299,792,458 m/s.",Fact
"It is always better to live in a large, bustling city than a quiet, rural town.",Opinion
"If you oppose this policy, you must hate economic growth and stability.",Bias
The Great Wall of China is visible from space.,Fact
Pineapple is a surprisingly delicious topping on pizza.,Opinion
Any rational person would agree that the current tax system is fundamentally unfair.,Bias
Oxygen is the third most abundant element in the universe by mass.,Fact
Reading a physical book offers a more satisfying experience than reading on an e-reader.,Opinion
They only reported that story to distract the public from the real scandal that matters.,Bias
A square is a quadrilateral with four equal sides and four right angles.,Fact
That artist's newest album is a masterpiece that defines the current generation's music.,Opinion
The company's profits are low because its employees are lazy and unmotivated.,Bias
George Washington was the first president of the United States.,Fact
All government officials are corrupt and only look out for their own interests.,Bias
Working from home is significantly less productive than working in an office.,Opinion
Claim,Label
The Amazon River is the second-longest river in the world.,Fact
All mandatory public health measures infringe upon personal freedom.,Bias
The best way to learn a new language is through total immersion.,Opinion
The process of photosynthesis converts light energy into chemical energy.,Fact
That controversial policy was obviously an underhanded plot by lobbyists.,Bias
Dogs are clearly much smarter and more loyal than cats.,Opinion
The human heart has four chambers.,Fact
Anyone who buys an electric car is wasting their money on unproven technology.,Bias
Summer is the most enjoyable season of the year.,Opinion
Water has a molecular formula of H2​O.,Fact
They only reported the stock market's rise to benefit their wealthy friends.,Bias
Classical music is inherently superior to modern pop music.,Opinion
Mammals are warm-blooded vertebrates.,Fact
"The new budget cuts, which are completely irrational, will destroy our local services.",Bias
The design of the original Apple iPhone was revolutionary.,Opinion
The Declaration of Independence was signed in 1776.,Fact
The only reason the CEO resigned was to avoid facing public scrutiny.,Bias
A four-day work week would lead to widespread economic chaos.,Opinion
"The planet Mars is often called the ""Red Planet.""",Fact
The biased media is trying to cover up the true extent of the scandal.,Bias
Horror movies are generally more engaging than romantic comedies.,Opinion
An equilateral triangle has three equal sides.,Fact
We must reject the opposition's dangerous and irresponsible proposals entirely.,Bias
It is more important for a city to invest in public transit than highways.,Opinion
Neil Armstrong was the first person to walk on the Moon.,Fact
The company's profits are low due to lazy and entitled young workers.,Bias
Working from home is much less distracting than working in an office.,Opinion
Aluminum is a chemical element with the symbol Al.,Fact
The national monument is a beautiful piece of architecture.,Opinion
Only people with bad intentions would support the proposed zoning law.,Bias
The capital of Canada is Ottawa.,Fact
Reading fiction offers a deeper intellectual reward than reading non-fiction.,Opinion
The politician's speech was clearly just a string of empty promises.,Bias
Gravity is a natural phenomenon by which all things with mass are brought toward one another.,Fact
A dark roast coffee provides a much richer flavor than a light roast.,Opinion
"If you vote for that candidate, you are actively choosing to ruin the country.",Bias
The year 2024 is a leap year.,Fact
Exercise is a necessary but tedious chore for maintaining health.,Opinion
They failed the audit because they were clearly hiding something illegal.,Bias
The Mona Lisa was painted by Leonardo da Vinci.,Fact
Everyone should donate at least 10% of their income to charity.,Opinion
The government's actions are nothing more than a fascist power grab.,Bias
Mount Everest is the highest mountain above sea level.,Fact
It is better to save money than to spend it on experiences.,Opinion
The entire scientific community is wrong about climate change.,Bias
"The boiling point of gold is 2,856∘C.",Fact
The color yellow evokes feelings of happiness and energy.,Opinion
This tax cut is a socialist plot designed to destroy the free market.,Bias
The smallest planet in our solar system is Mercury.,Fact
Modern art is often confusing and lacks true artistic merit.,Opinion
All economic problems are caused by immigrants taking jobs.,Bias
The Earth's atmosphere is composed primarily of nitrogen and oxygen.,Fact
That sports team is the most exciting and talented in the league this season.,Opinion
The jury's verdict was an outrage and an obvious political statement.,Bias
"A kilometer is equal to 1,000 meters.",Fact
The novel's ending was predictable and disappointing.,Opinion
Only misguided idealists believe that foreign aid actually works.,Bias
The chemical symbol for iron is Fe.,Fact
Sushi is the most overrated food trend of the past decade.,Opinion
The only solution to gun violence is the total ban of all firearms.,Bias
The human body has 206 bones in the adult skeleton.,Fact
All video games should focus more on storytelling than graphics.,Opinion
The protesters are merely paid agitators trying to sow discord.,Bias
Photosynthesis occurs in the chloroplasts of plant cells.,Fact
The school's new uniforms are aesthetically pleasing and appropriate.,Opinion
Environmentalists are fear-mongering and exaggerating the dangers of pollution.,Bias
The primary function of the kidneys is to filter blood.,Fact
Traveling by train is a superior and more relaxing experience than flying.,Opinion
This new legislation is nothing more than a blatant attack on the middle class.,Bias
"Vivaldi's ""The Four Seasons"" is a famous set of four violin concertos.",Fact
Artificial intelligence will eventually render most human jobs obsolete.,Opinion
The entire board of directors is complicit in the cover-up.,Bias
Germany was reunified in 1990.,Fact
Reading novels is a more valuable use of leisure time than watching television.,Opinion
The opposing party's platform is clearly derived from communist ideology.,Bias
The sum of the angles in a plane triangle is 180∘.,Fact
The city needs to install more traffic lights at busy intersections.,Opinion
The recent price increase is a clear example of corporate price-gouging.,Bias
Oxygen gas (O2​) is colorless and odorless.,Fact
The greatest innovation of the last century was the invention of the internet.,Opinion
The media refuses to report on the truth about the election.,Bias
The largest ocean on Earth is the Pacific Ocean.,Fact
Dogs are the best companions for senior citizens.,Opinion
Anyone who supports stricter environmental regulations is anti-business.,Bias
The standard acceleration due to gravity on Earth is about 9.8 m/s2.,Fact
The current political climate is the worst it has been in decades.,Opinion
The investigation was rigged from the start to protect the powerful.,Bias
Mount Kilimanjaro is the highest mountain in Africa.,Fact
Spicy food is generally more exciting and enjoyable than mild food.,Opinion
The only reason for the high cost of housing is foreign investment.,Bias
A decade consists of ten years.,Fact
It is better to write with a pen and paper than to type on a computer.,Opinion
The company's humanitarian efforts are just a cynical PR stunt.,Bias
The human spinal cord is part of the central nervous system.,Fact
Modern architecture is often cold and uninviting.,Opinion
The local news channel is a biased mouthpiece for the establishment.,Bias
The formula for kinetic energy is Ek=21mv2.,Fact
Camping in the wilderness is more refreshing than staying in a hotel.,Opinion
The government deliberately misled the public about the cost of the project.,Bias
The year 1999 was the last year of the 20th century.,Fact
The protagonist of that novel was completely unlikable.,Opinion
All attempts at regulating this industry are unnecessary bureaucratic overreach.,Bias
Claim,Label
The U.S. Congress is composed of the Senate and the House of Representatives.,Fact
All political leaders are inherently corrupt and self-serving.,Bias
It is crucial for the government to increase spending on renewable energy projects.,Opinion
A bill becomes law after being passed by both houses and signed by the president.,Fact
The media's coverage of the election was deliberately skewed to favor one party.,Bias
Term limits should be imposed on all elected officials to prevent entrenched power.,Opinion
The separation of powers divides government into three distinct branches.,Fact
The opposing party’s tax plan is a socialist disaster that will ruin the economy.,Bias
Public funds should be used to subsidize local arts and culture programs.,Opinion
The Electoral College determines the President of the United States.,Fact
The only way to achieve real change is through total political upheaval.,Bias
Voting should be a mandatory requirement for all eligible citizens.,Opinion
A parliamentary system is led by a prime minister.,Fact
Their policy is clearly an underhanded attempt to control people's lives.,Bias
The most effective solution to income inequality is a universal basic income.,Opinion
The United Nations was founded in 1945.,Fact
"That representative only cares about pleasing their corporate donors, not their constituents.",Bias
Citizens have a civic duty to protest unjust laws.,Opinion
Diplomacy is the art and practice of conducting negotiations between nations.,Fact
The opposition’s constant criticism is nothing more than baseless fear-mongering.,Bias
National defense spending should always be the top priority in any budget.,Opinion
The First Amendment protects freedom of speech.,Fact
The proposed regulation is an example of dangerous government overreach.,Bias
The death penalty should be abolished globally as a cruel punishment.,Opinion
A veto is the power of an executive to reject a proposed law.,Fact
The current administration is clearly incompetent and unfit to govern.,Bias
The city needs to prioritize building more affordable housing units immediately.,Opinion
Gerrymandering is the practice of drawing electoral district boundaries to give an advantage to one party.,Fact
The protests were clearly orchestrated by outside agitators seeking chaos.,Bias
Open borders would be beneficial for both economic and cultural growth.,Opinion
There are 195 recognized sovereign states in the world.,Fact
The mayor's decision was a cynical move to boost his personal popularity.,Bias
Healthcare should be a fundamental right provided by the state to all citizens.,Opinion
A treaty is a formally concluded and ratified agreement between states.,Fact
The media is constantly lying to us about the true state of the economy.,Bias
It is a waste of resources to fund space exploration when there are problems on Earth.,Opinion
The Supreme Court is the highest court in the federal judiciary of the United States.,Fact
The previous government created all of the problems we are facing today.,Bias
Governments should invest heavily in high-speed rail networks across the country.,Opinion
Inflation is the rate at which the general level of prices for goods and services is rising.,Fact
Their entire campaign is built on appealing to people's worst instincts and prejudices.,Bias
Free trade agreements are ultimately detrimental to local industries and workers.,Opinion
The Magna Carta was signed in 1215.,Fact
The budget cuts are a brutal attack on the poor and vulnerable populations.,Bias
All government data and records should be made public and easily accessible.,Opinion
A democracy is a system of government by the whole population or all the eligible members of a state.,Fact
The investigative commission was clearly biased and reached a predetermined conclusion.,Bias
Taxes on wealthy individuals and corporations should be significantly increased.,Opinion
The Constitution of India is the longest written constitution of any sovereign country.,Fact
The news anchor is a biased partisan hack who should be fired immediately.,Bias
The country would be better off if we adopted a monarchical system of government.,Opinion
The executive branch is responsible for implementing and enforcing the laws.,Fact
The recent law enforcement action was clearly an act of political persecution.,Bias
Every community should have the power to secede from the central government if desired.,Opinion
The official language of Brazil is Portuguese.,Fact
Any reasonable person can see that the current leader is utterly unqualified.,Bias
The minimum wage is too low and must be doubled immediately to be fair.,Opinion
The United Kingdom is a constitutional monarchy.,Fact
The opposition party is actively trying to undermine the nation's stability.,Bias
It is more important to have political stability than rapid social change.,Opinion
The judicial branch is responsible for interpreting the laws.,Fact
The only reason the government published that report was to manipulate public opinion.,Bias
Foreign policy should prioritize human rights over economic interests.,Opinion
The capital of Russia is Moscow.,Fact
The politician’s sudden change in stance is proof of their weakness and lack of conviction.,Bias
Cities should ban all private vehicles from the downtown core.,Opinion
The European Union is an economic and political partnership involving 27 European countries.,Fact
They are deliberately trying to mislead the public with confusing statistics.,Bias
All political advertising should be banned to ensure fair elections.,Opinion
The legislative branch is responsible for making laws.,Fact
The current economic crisis is a direct result of reckless and irresponsible central bank policies.,Bias
It's always best for a country to remain neutral in international conflicts.,Opinion
The President of the United States serves a four-year term.,Fact
The new environmental regulations are a conspiracy to destroy small businesses.,Bias
The voting age should be lowered to sixteen to increase political participation.,Opinion
Capitalism is an economic system based on the private ownership of the means of production.,Fact
The government's decision to close the facility was a spiteful act of revenge.,Bias
Public education should be completely privatized to encourage competition and innovation.,Opinion
The Berlin Wall fell in 1989.,Fact
The politician's refusal to answer the question confirms they have something to hide.,Bias
The only necessary role of government is to protect property rights and enforce contracts.,Opinion
A republic is a state in which supreme power is held by the people and their elected representatives.,Fact
The entire political system is rigged in favor of the elite and powerful.,Bias
Every country should contribute a fixed percentage of its GDP to fighting global poverty.,Opinion
The longest period of peace between major world powers occurred after World War II.,Fact
The journalist's scathing article was a brave exposure of the administration's true motives.,Bias
It is never acceptable for a government to use military force against its own citizens.,Opinion
Canada operates under a federal system of government.,Fact
The public is too easily swayed by emotional appeals and cannot be trusted with complex decisions.,Bias
The government should subsidize electric vehicles to accelerate the transition away from fossil fuels.,Opinion
The official currency of Japan is the Japanese Yen.,Fact
That senator's wealth accumulation is clear evidence of illegal insider dealing.,Bias
The best form of government is a benevolent dictatorship.,Opinion
The highest population density is found in Monaco.,Fact
The opposing side is composed entirely of naive fools who don't understand reality.,Bias
The national drinking age should be standardized to 18 across all states.,Opinion
Claim,Label
Penicillin was discovered by Alexander Fleming in 1928.,Fact
All new social media platforms are designed specifically to manipulate young people.,Bias
Nuclear energy is the only long-term viable solution to global energy needs.,Opinion
The speed of sound is faster in water than in air.,Fact
Vaccines are a clear and present danger to public health and should be banned.,Bias
The best web browsers are based on the Chromium engine.,Opinion
The primary greenhouse gas in Earth's atmosphere is water vapor.,Fact
That new software update is an obvious attempt to force users into buying new hardware.,Bias
Everyone should adopt a fully plant-based diet for optimal health.,Opinion
The pH scale is used to specify the acidity or basicity of an aqueous solution.,Fact
Researchers are clearly hiding evidence that contradicts their funded studies.,Bias
Digital cameras have made the art of traditional film photography obsolete.,Opinion
The function of red blood cells is to carry oxygen to body tissues.,Fact
Artificial intelligence is a dangerous technology that will lead to mass unemployment and control.,Bias
All large technology companies should be broken up into smaller entities.,Opinion
The largest organ in the human body is the skin.,Fact
The only reason the drug was approved was due to lobbying by greedy pharmaceutical companies.,Bias
Space exploration provides a greater return on investment than any terrestrial project.,Opinion
DNA is a molecule that carries the genetic instructions for the development and functioning of all known organisms.,Fact
Climate change is a hoax invented by foreign governments to cripple Western industry.,Bias
Touchscreen interfaces are universally worse for productivity than physical buttons.,Opinion
The Earth's core is composed mostly of iron and nickel.,Fact
The scientific community is wrong about the causes of global warming.,Bias
The ideal amount of sleep for an adult is exactly eight hours per night.,Opinion
Jupiter is the largest planet in our solar system.,Fact
The hospital is clearly neglecting patients to maximize their quarterly profits.,Bias
The new line of laptops is overpriced and offers no real innovation.,Opinion
"Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other.",Fact
The mainstream media's reporting on the scientific breakthrough was highly exaggerated and misleading.,Bias
All professional athletes should undergo mandatory genetic testing for performance.,Opinion
Viruses require a host cell to reproduce.,Fact
Only naive consumers would believe the marketing claims made by that electric car company.,Bias
Self-driving cars should be banned from all city roads due to safety concerns.,Opinion
The atomic number of an element is the number of protons found in the nucleus of every atom of that element.,Fact
The only reason the new medical guidelines were issued was to protect powerful vested interests.,Bias
Learning to code is the most valuable skill a person can acquire today.,Opinion
The phenomenon of tides is primarily caused by the gravitational pull of the Moon.,Fact
The company's recent data breach was an inexcusable display of corporate carelessness.,Bias
The government is spending too much money on basic scientific research.,Opinion
"UV light, or ultraviolet light, has a shorter wavelength than visible light.",Fact
All reports suggesting positive results from the experimental drug are completely fabricated.,Bias
It is always better to treat an illness with natural remedies than with synthetic pharmaceuticals.,Opinion
The ozone layer is a region of Earth's stratosphere that absorbs most of the Sun's ultraviolet radiation.,Fact
The telecom giant is deliberately throttling internet speeds to force customers into expensive upgrades.,Bias
Every household should be required to install solar panels on their roof.,Opinion
A photon is the elementary particle of light.,Fact
The engineers deliberately designed the product to fail after a few years to boost sales.,Bias
Modern medicine has become too reliant on diagnostic technology.,Opinion
Insulin is a hormone produced by the pancreas.,Fact
The government health agency is clearly incompetent and incapable of managing any crisis.,Bias
The best smartphones are always manufactured by Company X.,Opinion
The shortest day of the year in the Northern Hemisphere is the Winter Solstice.,Fact
The media is ignoring all of the positive environmental reports in favor of sensationalist doom-and-gloom.,Bias
It is morally wrong to use animals for scientific testing of any kind.,Opinion
The gravitational constant is denoted by the letter G.,Fact
The university's research budget was unfairly cut due to political pressure from special interest groups.,Bias
All students should be taught basic programming starting in elementary school.,Opinion
The boiling point of pure ethanol is 78.37∘C.,Fact
"The energy company is actively trying to suppress the adoption of cheap, sustainable power alternatives.",Bias
A vegetarian diet is superior to a meat-based diet for muscle growth.,Opinion
"Antibodies are large, Y-shaped proteins produced by plasma cells.",Fact
The hospital's decision to close the pediatric ward was a cruel act of corporate negligence.,Bias
The only valid research is that which is conducted independently of government funding.,Opinion
Enzymes are biological catalysts.,Fact
The pharmaceutical industry is deliberately trying to hide the cure for cancer to maintain profits.,Bias
Buying the latest model of any technological device is a waste of money.,Opinion
The main component of natural gas is methane.,Fact
The town council's decision to approve the new mast proves they are beholden to the telecom industry.,Bias
Medical professionals should be allowed to charge any price for their services.,Opinion
Sound travels in waves.,Fact
The researchers' conclusion is completely fraudulent and was manufactured for publicity.,Bias
Video games that feature realistic violence should be heavily restricted by law.,Opinion
The mitochondria are often called the powerhouse of the cell.,Fact
The tech company's announcement was nothing more than an empty promise to distract from their ethical failures.,Bias
Everyone should have free access to all genetic sequencing data.,Opinion
Light travels fastest in a vacuum.,Fact
"The only solution to the housing crisis is to build fewer, higher-quality homes.",Opinion
The only goal of large-scale agriculture is to maximize profit at the expense of consumer health.,Bias
The chemical formula for table salt is NaCl.,Fact
The use of facial recognition technology in public spaces is an unacceptable invasion of privacy.,Opinion
The scientist’s opposition to the new finding is a clear sign of professional jealousy.,Bias
A sedimentary rock is formed from the accumulation or deposition of mineral or organic particles.,Fact
The company's claims about its product's ecological footprint are completely misleading.,Bias
The government should immediately fund research into teleportation technology.,Opinion
The MRI uses a magnetic field and radio waves to create detailed images of organs and tissues.,Fact
It is always better to buy an off-brand electronic product than a name-brand one.,Opinion
The environmental lobby group is intentionally distorting the data to promote its extremist agenda.,Bias
A black hole is a region of spacetime where gravity is so strong that nothing can escape it.,Fact
The new health application is fundamentally flawed and should be avoided by everyone.,Opinion
The hospital's waiting times are only long because the staff is lazy and inefficient.,Bias
The normal human body temperature is approximately 37∘C.,Fact
The latest breakthrough in physics is a genuine game-changer for the entire field.,Opinion
The public health warning was a hysterical overreaction driven by political opportunism.,Bias
The Internet Protocol version 4 (IPv4) address uses 32 bits.,Fact
Automated manufacturing is a superior system to human labor in almost every industry.,Opinion
The entire energy sector is a corrupt cabal focused on maintaining fossil fuel dominance.,Bias
Claim,Label
The novel 1984 was written by George Orwell.,Fact
All modern architecture is devoid of soul and historical significance.,Bias
Black and white photography is inherently more evocative than color photography.,Opinion
"The Louvre Museum is located in Paris, France.",Fact
That news report about the celebrity was a completely fabricated hit piece designed to ruin their career.,Bias
The best way to experience a city's culture is through its street food.,Opinion
"The term ""Renaissance"" means ""rebirth.""",Fact
Mainstream music is controlled by a few powerful entities who only promote trash.,Bias
Abstract expressionism is the most profound art movement of the 20th century.,Opinion
William Shakespeare wrote 37 recognized plays.,Fact
The journalist only reported that story to spread misinformation and panic among viewers.,Bias
Every great piece of literature must include a tragic element.,Opinion
The Oscars are awarded by the Academy of Motion Picture Arts and Sciences.,Fact
The film critic's positive review was clearly paid for by the production company.,Bias
Hand-drawn animation is a superior visual medium to computer-generated imagery.,Opinion
The printing press was invented by Johannes Gutenberg.,Fact
Social media is entirely responsible for the decline of critical thinking in society.,Bias
The most engaging documentaries are always those narrated by the subjects themselves.,Opinion
The genre of opera originated in Italy around the year 1600.,Fact
The publishing house rejected the manuscript only because the author's political views differed from theirs.,Bias
All museums should offer free admission to the public year-round.,Opinion
"The Golden Gate Bridge is located in San Francisco, California.",Fact
"The art establishment is a snobbish, closed-off clique that refuses to recognize true talent.",Bias
"Graffiti, when executed well, is a legitimate and powerful form of public art.",Opinion
The highest-grossing film of all time (unadjusted for inflation) is Avatar.,Fact
The television network is intentionally trying to dumb down its programming to appeal to the lowest common denominator.,Bias
Horror films are the most intellectually stimulating genre due to their psychological complexity.,Opinion
The Baroque period in music lasted from approximately 1600 to 1750.,Fact
The editor only published that scathing letter to sabotage the mayor's campaign.,Bias
"The best fictional stories are those set in completely original, invented worlds.",Opinion
The color wheel typically features 12 colors.,Fact
The only reason that style of painting is popular is because rich collectors want to launder money.,Bias
Public libraries should expand their services to include free mental health counseling.,Opinion
Moby Dick was published in 1851.,Fact
The documentary was a highly biased piece of propaganda disguised as objective reporting.,Bias
The music of the 1980s represents the pinnacle of popular culture and songwriting.,Opinion
The Statue of Liberty was a gift from France to the United States.,Fact
The local news station is merely a puppet for the interests of the largest real estate developers.,Bias
Biographical movies are always more compelling when the lead actor resembles the real person.,Opinion
Acrylic paints are water-soluble.,Fact
The government's censorship of that video is a blatant and tyrannical attack on free expression.,Bias
Television sitcoms are far better at capturing the human condition than dramas.,Opinion
The main character of Hamlet is a prince of Denmark.,Fact
They were only given the award because the committee wanted to virtue signal to a certain group.,Bias
Learning a musical instrument is more beneficial for cognitive development than playing sports.,Opinion
"The Pulitzer Prize is an award for achievements in journalism, literature, and music.",Fact
The museum director is clearly incompetent and is driving the institution into ruin.,Bias
Every high school student should be required to take a class in theatrical performance.,Opinion
The camera obscura is an optical device used in drawing or for entertainment.,Fact
The magazine only features those models to push an unrealistic and toxic beauty standard.,Bias
Science fiction is the most accurate reflection of humanity's future trajectory.,Opinion
The traditional Chinese writing system uses logograms.,Fact
"The internet has led to the complete destruction of high-quality, long-form journalism.",Bias
Classical ballet is the most physically demanding form of dance.,Opinion
Starry Night was painted by Vincent van Gogh.,Fact
The film's sudden box office success is proof that the studio bribed reviewers and audiences.,Bias
"A novel should never be turned into a movie, as the book is always better.",Opinion
The earliest known form of writing is cuneiform.,Fact
The entire literary establishment is a closed circle that only promotes its friends' mediocre work.,Bias
Poetry is the highest and purest form of linguistic expression.,Opinion
The official language of Egypt is Arabic.,Fact
That particular news channel is nothing more than a perpetual outrage machine.,Bias
Animated movies for adults are generally more creative than live-action films.,Opinion
The Roman Colosseum was completed in 80 AD.,Fact
The band's sudden shift in musical style is a clear sellout for commercial gain.,Bias
Every piece of public art should be a realistic bronze statue of a historical figure.,Opinion
The B♭ clarinet is a musical instrument.,Fact
The gallery owner refused to display the artist's work because they disagreed with the artist's message.,Bias
The best form of storytelling is through interactive video games.,Opinion
The genre of photography was first developed in the 19th century.,Fact
The media is deliberately manufacturing controversy to distract from real economic issues.,Bias
The best way to appreciate a painting is to look at it for at least 30 minutes straight.,Opinion
The composer Ludwig van Beethoven was deaf for the last part of his life.,Fact
The museum curator's choice of exhibits is a clear attempt to push a divisive political agenda.,Bias
Every television series should be limited to a maximum of three seasons.,Opinion
The Sistine Chapel ceiling was painted by Michelangelo.,Fact
The only reason that actor is famous is because of nepotism and industry connections.,Bias
Learning how to play chess is more beneficial for the mind than reading literature.,Opinion
"The Taj Mahal is located in Agra, India.",Fact
The author's critique of society is fundamentally flawed and driven by personal resentment.,Bias
Digital illustration lacks the expressive texture of traditional oil painting.,Opinion
The oldest continuously inhabited city in the world is believed to be Damascus.,Fact
The current popular music scene is dominated by auto-tuned garbage with no substance.,Bias
Novels written in the third person are typically better structured than those in the first person.,Opinion
The currency of Mexico is the Mexican Peso.,Fact
The network's decision to cancel that show was a purely vindictive move against the writers.,Bias
The best works of architecture are always those that prioritize function over form.,Opinion
The genre of mystery fiction originated in the 19th century.,Fact
The entire field of modern literary theory is pretentious nonsense.,Bias
"All films should be shown exclusively in their original, non-dubbed language.",Opinion
Claim,Label
GDP stands for Gross Domestic Product.,Fact
All government subsidies to large corporations should be immediately eliminated.,Opinion
The national banking system is fundamentally unfair and rigged against small businesses.,Bias
Supply and demand is a model that determines price in a market.,Fact
The company's recent restructuring was a heartless move to boost shareholder profits at the expense of loyal workers.,Bias
Investing in real estate is always a safer long-term strategy than investing in stocks.,Opinion
The NASDAQ is an American stock exchange.,Fact
The sudden rise in housing costs is a direct result of the greedy practices of property speculators.,Bias
Central banks should never interfere with the natural fluctuations of the market.,Opinion
Monopoly is a market structure characterized by a single seller.,Fact
The executive compensation package is an obscene reward for demonstrable failure.,Bias
All employees should have the right to join a labor union without employer interference.,Opinion
A recession is typically defined as two consecutive quarters of negative GDP growth.,Fact
"The corporation's ""green"" initiatives are nothing more than a cynical exercise in greenwashing.",Bias
The best way to reduce taxes is by adopting a flat tax rate for all income levels.,Opinion
Fiat money is currency that a government has declared to be legal tender.,Fact
The decision to outsource manufacturing was a betrayal of the local community.,Bias
Raising the federal interest rate is the only effective tool to curb inflation.,Opinion
The stock market crash of 1929 is known as Black Tuesday.,Fact
That entire industry is a corrupt cabal that only exists to exploit consumers.,Bias
Starting a small business is a far more rewarding career path than working for a large firm.,Opinion
Unemployment is measured as the percentage of the total labor force that is jobless.,Fact
The competitor's aggressive pricing strategy is an illegal attempt to destroy smaller market players.,Bias
Every adult should save at least 20% of their gross income for retirement.,Opinion
Fiscal policy refers to the use of government spending and taxation to influence the economy.,Fact
